coo: 51.9284597_4.4784905;E 00:00:00;A 00:00:00;E 01:00:00;A 01:00:00;E 02:00:00;A 02:00:00;E 03:00:00;A 03:00:00;E 04:00:00;A 04:00:00;E 05:00:00;A 05:00:00;E 06:00:00;A 06:00:00;E 07:00:00;A 07:00:00;E 08:00:00;A 08:00:00;E 09:00:00;A 09:00:00;E 10:00:00;A 10:00:00;E 11:00:00;A 11:00:00;E 12:00:00;A 12:00:00;E 13:00:00;A 13:00:00;E 14:00:00;A 14:00:00;E 15:00:00;A 15:00:00;E 16:00:00;A 16:00:00;E 17:00:00;A 17:00:00;E 18:00:00;A 18:00:00;E 19:00:00;A 19:00:00;E 20:00:00;A 20:00:00;E 21:00:00;A 21:00:00;E 22:00:00;A 22:00:00;E 23:00:00;A 23:00:00;
2019-04-04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.68;89.44;15.88;101.44;24.69;114.32;32.58;128.79;38.88;145.50;42.81;164.59;43.66;185.10;41.26;205.12;36.08;223.10;28.92;238.67;20.52;252.28;11.49;264.66;2.27;276.50;--;--;--;--;
2019-04-05;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.02;89.26;16.23;101.26;25.04;114.15;32.94;128.64;39.27;145.41;43.20;164.60;44.04;185.23;41.61;205.35;36.39;223.38;29.20;238.97;20.79;252.59;11.74;264.96;2.52;276.79;--;--;--;--;
2019-04-06;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.36;89.08;16.57;101.08;25.39;113.97;33.31;128.50;39.65;145.33;43.58;164.61;44.41;185.36;41.95;205.58;36.70;223.66;29.48;239.27;21.05;252.89;12.00;265.25;2.78;277.08;--;--;--;--;
2019-04-07;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.70;88.90;16.91;100.90;25.74;113.80;33.67;128.35;40.02;145.24;43.97;164.62;44.78;185.49;42.30;205.81;37.01;223.95;29.77;239.57;21.31;253.19;12.25;265.55;3.03;277.36;--;--;--;--;
2019-04-08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;8.04;88.72;17.25;100.71;26.09;113.63;34.04;128.20;40.40;145.15;44.35;164.63;45.15;185.62;42.64;206.03;37.32;224.23;30.04;239.87;21.57;253.49;12.50;265.84;3.28;277.65;--;--;--;--;
2019-04-09;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.80;76.79;8.37;88.54;17.59;100.53;26.44;113.45;34.39;128.06;40.77;145.06;44.73;164.64;45.52;185.75;42.98;206.26;37.63;224.51;30.32;240.17;21.83;253.78;12.75;266.13;3.53;277.93;--;--;--;--;
2019-04-10;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.46;76.62;8.71;88.35;17.93;100.35;26.78;113.28;34.75;127.91;41.14;144.97;45.11;164.65;45.89;185.88;43.32;206.49;37.93;224.79;30.60;240.46;22.09;254.08;13.00;266.42;3.78;278.21;--;--;--;--;
2019-04-11;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.13;76.44;9.04;88.17;18.26;100.16;27.12;113.10;35.10;127.75;41.51;144.87;45.48;164.65;46.25;186.01;43.65;206.72;38.24;225.07;30.87;240.76;22.34;254.38;13.25;266.71;4.03;278.49;--;--;--;--;
2019-04-12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.20;76.27;9.36;87.99;18.59;99.98;27.46;112.92;35.46;127.60;41.88;144.78;45.85;164.66;46.61;186.13;43.99;206.95;38.54;225.35;31.14;241.06;22.60;254.67;13.49;267.00;4.28;278.77;--;--;--;--;
2019-04-13;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.53;76.10;9.69;87.81;18.91;99.80;27.79;112.74;35.80;127.45;42.24;144.68;46.22;164.66;46.97;186.26;44.32;207.18;38.83;225.63;31.41;241.35;22.85;254.96;13.74;267.28;4.53;279.04;--;--;--;--;
2019-04-14;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.86;75.93;10.01;87.63;19.24;99.61;28.13;112.57;36.15;127.29;42.60;144.58;46.59;164.66;47.33;186.39;44.64;207.41;39.13;225.91;31.68;241.64;23.10;255.25;13.98;267.56;4.77;279.32;--;--;--;--;
2019-04-15;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.18;75.76;10.33;87.45;19.56;99.43;28.45;112.39;36.49;127.14;42.95;144.48;46.95;164.66;47.68;186.52;44.97;207.63;39.42;226.19;31.95;241.94;23.35;255.54;14.22;267.84;5.02;279.59;--;--;--;--;
2019-04-16;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.50;75.59;10.64;87.27;19.88;99.25;28.78;112.21;36.83;126.98;43.31;144.38;47.31;164.66;48.03;186.64;45.29;207.86;39.71;226.47;32.21;242.23;23.60;255.83;14.46;268.12;5.26;279.85;--;--;--;--;
2019-04-17;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.82;75.43;10.96;87.10;20.19;99.06;29.10;112.02;37.16;126.82;43.66;144.27;47.67;164.66;48.38;186.77;45.61;208.09;40.00;226.74;32.47;242.51;23.84;256.11;14.70;268.39;5.50;280.12;--;--;--;--;
2019-04-18;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.13;75.26;11.27;86.92;20.50;98.88;29.42;111.84;37.49;126.66;44.01;144.17;48.03;164.65;48.73;186.89;45.93;208.31;40.29;227.02;32.73;242.80;24.09;256.39;14.94;268.66;5.75;280.38;--;--;--;--;
2019-04-19;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.44;75.09;11.57;86.74;20.81;98.69;29.73;111.66;37.82;126.50;44.35;144.06;48.38;164.65;49.07;187.01;46.25;208.54;40.57;227.29;32.99;243.09;24.33;256.67;15.18;268.93;5.98;280.63;--;--;--;--;
2019-04-20;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.75;74.92;11.87;86.56;21.11;98.50;30.04;111.48;38.15;126.33;44.69;143.95;48.73;164.64;49.41;187.13;46.56;208.76;40.85;227.56;33.25;243.37;24.57;256.95;15.41;269.20;6.22;280.89;--;--;--;--;
2019-04-21;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.05;74.75;12.17;86.38;21.41;98.32;30.35;111.29;38.47;126.17;45.02;143.84;49.07;164.63;49.74;187.25;46.87;208.98;41.13;227.83;33.50;243.65;24.81;257.22;15.64;269.46;6.46;281.14;--;--;--;--;
2019-04-22;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.35;74.59;12.46;86.20;21.70;98.13;30.65;111.11;38.78;126.00;45.36;143.72;49.41;164.61;50.08;187.37;47.18;209.20;41.40;228.10;33.75;243.92;25.04;257.49;15.88;269.72;6.69;281.39;--;--;--;--;
2019-04-23;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.64;74.42;12.76;86.02;22.00;97.95;30.95;110.92;39.09;125.83;45.68;143.60;49.75;164.60;50.41;187.49;47.48;209.42;41.68;228.36;34.00;244.20;25.28;257.76;16.10;269.98;6.93;281.63;--;--;--;--;
2019-04-24;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.93;74.25;13.04;85.84;22.28;97.76;31.25;110.74;39.40;125.66;46.01;143.49;50.09;164.58;50.73;187.60;47.78;209.63;41.95;228.63;34.24;244.47;25.51;258.03;16.33;270.23;7.16;281.87;--;--;--;--;
2019-04-25;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.22;74.09;13.32;85.66;22.57;97.57;31.54;110.55;39.71;125.49;46.33;143.36;50.42;164.56;51.06;187.71;48.08;209.85;42.21;228.89;34.49;244.74;25.74;258.29;16.56;270.48;7.39;282.11;--;--;--;--;
2019-04-26;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.51;73.92;13.60;85.48;22.84;97.39;31.82;110.36;40.00;125.32;46.64;143.24;50.74;164.54;51.38;187.82;48.37;210.06;42.48;229.14;34.73;245.01;25.97;258.55;16.78;270.73;7.62;282.35;--;--;--;--;
2019-04-27;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.78;73.76;13.88;85.31;23.12;97.20;32.10;110.17;40.30;125.14;46.96;143.12;51.06;164.51;51.69;187.93;48.66;210.27;42.74;229.40;34.97;245.27;26.19;258.80;17.01;270.97;7.85;282.58;--;--;--;--;
2019-04-28;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.06;73.59;14.15;85.13;23.39;97.02;32.38;109.98;40.59;124.97;47.26;142.99;51.38;164.49;52.00;188.03;48.95;210.48;43.00;229.65;35.21;245.53;26.42;259.05;17.23;271.21;8.07;282.80;-0.67;294.45;--;--;
2019-04-29;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.33;73.43;14.41;84.95;23.65;96.83;32.65;109.80;40.87;124.79;47.56;142.86;51.70;164.46;52.31;188.13;49.24;210.68;43.26;229.90;35.44;245.79;26.64;259.30;17.45;271.45;8.29;283.02;-0.44;294.66;--;--;
2019-04-30;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.59;73.26;14.67;84.78;23.91;96.64;32.92;109.61;41.15;124.61;47.86;142.73;52.01;164.42;52.62;188.23;49.52;210.88;43.51;230.15;35.67;246.04;26.86;259.54;17.66;271.68;8.52;283.24;-0.20;294.87;--;--;
2019-05-01;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.86;73.10;14.93;84.60;24.17;96.46;33.18;109.42;41.43;124.44;48.16;142.59;52.31;164.39;52.92;188.33;49.80;211.08;43.76;230.39;35.90;246.29;27.08;259.78;17.88;271.91;8.74;283.46;0.03;295.07;--;--;
2019-05-02;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.11;72.94;15.18;84.42;24.42;96.27;33.44;109.23;41.70;124.26;48.44;142.46;52.61;164.35;53.21;188.42;50.07;211.28;44.01;230.63;36.13;246.53;27.29;260.02;18.09;272.13;8.95;283.67;0.25;295.26;--;--;
2019-05-03;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.36;72.78;15.42;84.25;24.67;96.09;33.69;109.04;41.97;124.07;48.73;142.32;52.91;164.30;53.51;188.51;50.34;211.47;44.25;230.86;36.35;246.77;27.51;260.25;18.30;272.35;9.17;283.87;0.48;295.45;--;--;
2019-05-04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.61;72.62;15.66;84.07;24.91;95.90;33.94;108.85;42.23;123.89;49.00;142.18;53.20;164.26;53.79;188.60;50.61;211.66;44.49;231.10;36.57;247.01;27.72;260.48;18.51;272.56;9.38;284.07;0.70;295.64;--;--;
2019-05-05;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.85;72.45;15.90;83.90;25.14;95.72;34.18;108.65;42.48;123.71;49.28;142.03;53.49;164.21;54.08;188.68;50.87;211.84;44.73;231.32;36.79;247.24;27.93;260.70;18.72;272.78;9.59;284.27;0.93;295.82;--;--;
2019-05-06;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.09;72.30;16.13;83.73;25.37;95.53;34.42;108.46;42.73;123.53;49.55;141.89;53.77;164.16;54.36;188.76;51.13;212.02;44.97;231.55;37.01;247.47;28.13;260.92;18.92;272.98;9.80;284.46;1.14;296.00;--;--;
2019-05-07;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.32;72.14;16.36;83.56;25.60;95.35;34.65;108.27;42.98;123.34;49.81;141.74;54.05;164.10;54.63;188.84;51.39;212.20;45.20;231.77;37.22;247.70;28.34;261.14;19.12;273.18;10.01;284.65;1.36;296.17;--;--;
2019-05-08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.55;71.98;16.58;83.38;25.82;95.17;34.87;108.08;43.22;123.16;50.07;141.59;54.32;164.04;54.90;188.91;51.64;212.37;45.43;231.98;37.43;247.91;28.54;261.35;19.32;273.38;10.21;284.84;1.58;296.34;--;--;
